EVENT_NUMBER,INCIDENT_DATE,INCIDENT_TYPE,LATITUDE,LONGITUDE,INCIDENT_YEAR,INCIDENT_MONTH,CITY,State
230413156,4/13/2023,415 - disturbance,37.90851619,-122.2979471,2023,Apr,El Cerrito,California
230413298,4/13/2023,415 - disturbance,37.91233855,-122.3076314,2023,Apr,El Cerrito,California
230414243,4/14/2023,415 - disturbance,37.92597612,-122.3183958,2023,Apr,El Cerrito,California
230414279,4/14/2023,415 - disturbance,37.90994003,-122.307499,2023,Apr,El Cerrito,California
230414310,4/14/2023,415 - disturbance,37.93591408,-122.3072619,2023,Apr,El Cerrito,California
230414373,4/14/2023,415 - disturbance,37.925122,-122.31903,2023,Apr,El Cerrito,California
230415193,4/15/2023,415 - disturbance,37.93242017,-122.3146997,2023,Apr,El Cerrito,California
230415249,4/15/2023,415 - disturbance,37.90124598,-122.308733,2023,Apr,El Cerrito,California
230415306,4/15/2023,415 - disturbance,37.92125602,-122.31504,2023,Apr,El Cerrito,California
230416128,4/16/2023,415 - disturbance,37.92394133,-122.3098454,2023,Apr,El Cerrito,California
230417147,4/17/2023,415 - disturbance,37.92526965,-122.3029005,2023,Apr,El Cerrito,California
230418046,4/18/2023,415 - disturbance,37.9253693,-122.3187456,2023,Apr,El Cerrito,California
230419070,4/19/2023,415 - disturbance,37.9281959,-122.3209303,2023,Apr,El Cerrito,California
230420168,4/20/2023,415 - disturbance,37.91495224,-122.2955046,2023,Apr,El Cerrito,California
230421293,4/21/2023,415 - disturbance,37.90425802,-122.304375,2023,Apr,El Cerrito,California
230422033,4/22/2023,415 - disturbance,37.91441219,-122.292546,2023,Apr,El Cerrito,California
230422087,4/22/2023,415 - disturbance,37.90049903,-122.2981904,2023,Apr,El Cerrito,California
230423103,4/23/2023,415 - disturbance,37.92170202,-122.3212205,2023,Apr,El Cerrito,California
230423302,4/23/2023,415 - disturbance,37.91108441,-122.3038627,2023,Apr,El Cerrito,California
230425018,4/25/2023,415 - disturbance,37.90269535,-122.3017747,2023,Apr,El Cerrito,California
230425095,4/25/2023,415 - disturbance,37.92326193,-122.3068934,2023,Apr,El Cerrito,California
230426171,4/26/2023,415 - disturbance,37.92063785,-122.2952626,2023,Apr,El Cerrito,California
230427223,4/27/2023,415 - disturbance,37.914242,-122.305937,2023,Apr,El Cerrito,California
230429142,4/29/2023,415 - disturbance,37.90327679,-122.3004492,2023,Apr,El Cerrito,California
230503297,5/3/2023,415 - disturbance,37.92121071,-122.3169819,2023,May,El Cerrito,California
230504069,5/4/2023,415 - disturbance,37.90377841,-122.2901336,2023,May,El Cerrito,California
230504155,5/4/2023,415 - disturbance,37.90230047,-122.288893,2023,May,El Cerrito,California
230505135,5/5/2023,415 - disturbance,37.91557413,-122.2997483,2023,May,El Cerrito,California
230506039,5/6/2023,415 - disturbance,37.90425802,-122.304375,2023,May,El Cerrito,California
230506389,5/6/2023,415 - disturbance,37.90341296,-122.2895507,2023,May,El Cerrito,California
230508098,5/8/2023,415 - disturbance,37.9227459,-122.3156135,2023,May,El Cerrito,California
230509420,5/9/2023,415 - disturbance,37.92138728,-122.3040212,2023,May,El Cerrito,California
230510336,5/10/2023,415 - disturbance,37.92799498,-122.314074,2023,May,El Cerrito,California
230512361,5/12/2023,415 - disturbance,37.9227459,-122.3156135,2023,May,El Cerrito,California
230512388,5/12/2023,415 - disturbance,37.92916546,-122.3188259,2023,May,El Cerrito,California
230513329,5/13/2023,415 - disturbance,37.90007201,-122.306537,2023,May,El Cerrito,California
230514186,5/14/2023,415 - disturbance,37.90165368,-122.301827,2023,May,El Cerrito,California
230514205,5/14/2023,415 - disturbance,37.92597612,-122.3183958,2023,May,El Cerrito,California
230514381,5/14/2023,415 - disturbance,37.92747225,-122.3193523,2023,May,El Cerrito,California
230515150,5/15/2023,415 - disturbance,37.90160464,-122.294944,2023,May,El Cerrito,California
230515219,5/15/2023,415 - disturbance,37.92162578,-122.3152115,2023,May,El Cerrito,California
230516206,5/16/2023,415 - disturbance,37.90564866,-122.3026024,2023,May,El Cerrito,California
230516253,5/16/2023,415 - disturbance,37.90149094,-122.301733,2023,May,El Cerrito,California
230518034,5/18/2023,415 - disturbance,37.92125602,-122.31504,2023,May,El Cerrito,California
230518407,5/18/2023,415 - disturbance,37.90428078,-122.2983378,2023,May,El Cerrito,California
230519211,5/19/2023,415 - disturbance,37.92103113,-122.306325,2023,May,El Cerrito,California
230523158,5/23/2023,415 - disturbance,37.92536001,-122.313774,2023,May,El Cerrito,California
230523296,5/23/2023,415 - disturbance,37.9034425,-122.3056811,2023,May,El Cerrito,California
230523392,5/23/2023,415 - disturbance,37.9227459,-122.3156135,2023,May,El Cerrito,California
230525287,5/25/2023,415 - disturbance,37.90460201,-122.303975,2023,May,El Cerrito,California
230525415,5/25/2023,415 - disturbance,37.90425802,-122.304375,2023,May,El Cerrito,California
230527217,5/27/2023,415 - disturbance,37.9104318,-122.2998111,2023,May,El Cerrito,California
230528197,5/28/2023,415 - disturbance,37.90149094,-122.301733,2023,May,El Cerrito,California
230530312,5/30/2023,415 - disturbance,37.93475901,-122.312179,2023,May,El Cerrito,California
230531088,5/31/2023,415 - disturbance,37.91108441,-122.3038627,2023,May,El Cerrito,California
230601437,6/1/2023,415 - disturbance,37.9214392,-122.3195684,2023,Jun,El Cerrito,California
230602012,6/2/2023,415 - disturbance,37.92121071,-122.3169819,2023,Jun,El Cerrito,California
230602250,6/2/2023,415 - disturbance,37.92536001,-122.313774,2023,Jun,El Cerrito,California
230603414,6/3/2023,415 - disturbance,37.91610701,-122.299733,2023,Jun,El Cerrito,California
230604199,6/4/2023,415 - disturbance,37.91574261,-122.3060907,2023,Jun,El Cerrito,California
230605279,6/5/2023,415 - disturbance,37.91901968,-122.3099414,2023,Jun,El Cerrito,California
230605425,6/5/2023,415 - disturbance,37.9034425,-122.3056811,2023,Jun,El Cerrito,California
230605451,6/5/2023,415 - disturbance,37.91354215,-122.3088734,2023,Jun,El Cerrito,California
230608367,6/8/2023,415 - disturbance,37.91286326,-122.3078178,2023,Jun,El Cerrito,California
230609394,6/9/2023,415 - disturbance,37.92245299,-122.287153,2023,Jun,El Cerrito,California
230610311,6/10/2023,415 - disturbance,37.9139395,-122.3100325,2023,Jun,El Cerrito,California
230611128,6/11/2023,415 - disturbance,37.90423263,-122.3022951,2023,Jun,El Cerrito,California
230611318,6/11/2023,415 - disturbance,37.90790268,-122.3031611,2023,Jun,El Cerrito,California
230612130,6/12/2023,415 - disturbance,37.91164679,-122.2981722,2023,Jun,El Cerrito,California
230613128,6/13/2023,415 - disturbance,37.91819,-122.306026,2023,Jun,El Cerrito,California
230614199,6/14/2023,415 - disturbance,37.9227459,-122.3156135,2023,Jun,El Cerrito,California
230615200,6/15/2023,415 - disturbance,37.92808857,-122.3200066,2023,Jun,El Cerrito,California
230615233,6/15/2023,415 - disturbance,37.91653701,-122.304851,2023,Jun,El Cerrito,California
230616074,6/16/2023,415 - disturbance,37.90757587,-122.2994164,2023,Jun,El Cerrito,California
230619180,6/19/2023,415 - disturbance,37.90425802,-122.304375,2023,Jun,El Cerrito,California
230625037,6/25/2023,415 - disturbance,37.90425802,-122.304375,2023,Jun,El Cerrito,California
230625191,6/25/2023,415 - disturbance,37.90174751,-122.2887994,2023,Jun,El Cerrito,California
230625325,6/25/2023,415 - disturbance,37.92105699,-122.315828,2023,Jun,El Cerrito,California
230626200,6/26/2023,415 - disturbance,37.899027,-122.301918,2023,Jun,El Cerrito,California
230626240,6/26/2023,415 - disturbance,37.90269535,-122.3017747,2023,Jun,El Cerrito,California
230627169,6/27/2023,415 - disturbance,37.9253693,-122.3187456,2023,Jun,El Cerrito,California
230628019,6/28/2023,415 - disturbance,37.8988522,-122.2995545,2023,Jun,El Cerrito,California
230628081,6/28/2023,415 - disturbance,37.91108441,-122.3038627,2023,Jun,El Cerrito,California
230630143,6/30/2023,415 - disturbance,37.91164679,-122.2981722,2023,Jun,El Cerrito,California
220703017,7/3/2022,415 - disturbance,37.90059999,-122.302649,2022,Jul,El Cerrito,California
220704521,7/4/2022,415 - disturbance,37.914667,-122.29585,2022,Jul,El Cerrito,California
220706128,7/6/2022,415 - disturbance,37.90152112,-122.291456,2022,Jul,El Cerrito,California
220707311,7/7/2022,415 - disturbance,37.90112197,-122.2985491,2022,Jul,El Cerrito,California
220708054,7/8/2022,415 - disturbance,37.91350385,-122.3089418,2022,Jul,El Cerrito,California
220709002,7/9/2022,415 - disturbance,37.91666671,-122.3045654,2022,Jul,El Cerrito,California
220709127,7/9/2022,415 - disturbance,37.914242,-122.305937,2022,Jul,El Cerrito,California
220710001,7/10/2022,415 - disturbance,37.9043037,-122.3006875,2022,Jul,El Cerrito,California
220710271,7/10/2022,415 - disturbance,37.91748466,-122.3114829,2022,Jul,El Cerrito,California
220710321,7/10/2022,415 - disturbance,37.91886219,-122.28595,2022,Jul,El Cerrito,California
220712004,7/12/2022,415 - disturbance,37.92918601,-122.320978,2022,Jul,El Cerrito,California
220713076,7/13/2022,415 - disturbance,37.91579479,-122.3045858,2022,Jul,El Cerrito,California
220713144,7/13/2022,415 - disturbance,37.91354215,-122.3088734,2022,Jul,El Cerrito,California
220714308,7/14/2022,415 - disturbance,37.91068878,-122.3073789,2022,Jul,El Cerrito,California
220715130,7/15/2022,415 - disturbance,37.915673,-122.311684,2022,Jul,El Cerrito,California
220716147,7/16/2022,415 - disturbance,37.899027,-122.301918,2022,Jul,El Cerrito,California
220717002,7/17/2022,415 - disturbance,37.915673,-122.311684,2022,Jul,El Cerrito,California
220717031,7/17/2022,415 - disturbance,37.90195099,-122.30466,2022,Jul,El Cerrito,California
220717036,7/17/2022,415 - disturbance,37.92052801,-122.285497,2022,Jul,El Cerrito,California
220717143,7/17/2022,415 - disturbance,37.914242,-122.305937,2022,Jul,El Cerrito,California
220718354,7/18/2022,415 - disturbance,37.90049903,-122.2981904,2022,Jul,El Cerrito,California
220720181,7/20/2022,415 - disturbance,37.90324042,-122.3003276,2022,Jul,El Cerrito,California
220721037,7/21/2022,415 - disturbance,37.91948798,-122.314376,2022,Jul,El Cerrito,California
220721068,7/21/2022,415 - disturbance,37.91469189,-122.3086244,2022,Jul,El Cerrito,California
220722207,7/22/2022,415 - disturbance,37.90118484,-122.2909094,2022,Jul,El Cerrito,California
220722253,7/22/2022,415 - disturbance,37.91257626,-122.3061282,2022,Jul,El Cerrito,California
220724322,7/24/2022,415 - disturbance,37.92247198,-122.31042,2022,Jul,El Cerrito,California
220725100,7/25/2022,415 - disturbance,37.91629284,-122.3111758,2022,Jul,El Cerrito,California
220725104,7/25/2022,415 - disturbance,37.91492312,-122.310988,2022,Jul,El Cerrito,California
220725255,7/25/2022,415 - disturbance,37.89981289,-122.3045178,2022,Jul,El Cerrito,California
220726078,7/26/2022,415 - disturbance,37.9040991,-122.3046471,2022,Jul,El Cerrito,California
220727207,7/27/2022,415 - disturbance,37.90644268,-122.2983806,2022,Jul,El Cerrito,California
220727224,7/27/2022,415 - disturbance,37.93777951,-122.3192887,2022,Jul,El Cerrito,California
220728307,7/28/2022,415 - disturbance,37.91027069,-122.3057374,2022,Jul,El Cerrito,California
220730106,7/30/2022,415 - disturbance,37.908092,-122.305259,2022,Jul,El Cerrito,California
220801017,8/1/2022,415 - disturbance,37.915673,-122.311684,2022,Aug,El Cerrito,California
220801229,8/1/2022,415 - disturbance,37.90125076,-122.2995246,2022,Aug,El Cerrito,California
220802031,8/2/2022,415 - disturbance,37.89990693,-122.3037025,2022,Aug,El Cerrito,California
220802227,8/2/2022,415 - disturbance,37.90049903,-122.2981904,2022,Aug,El Cerrito,California
220804072,8/4/2022,415 - disturbance,37.91419686,-122.3027123,2022,Aug,El Cerrito,California
220804291,8/4/2022,415 - disturbance,37.91170995,-122.3081099,2022,Aug,El Cerrito,California
220806147,8/6/2022,415 - disturbance,37.89930599,-122.300025,2022,Aug,El Cerrito,California
220806167,8/6/2022,415 - disturbance,37.90312304,-122.2944387,2022,Aug,El Cerrito,California
220807124,8/7/2022,415 - disturbance,37.90164915,-122.2907329,2022,Aug,El Cerrito,California
220808300,8/8/2022,415 - disturbance,37.90195099,-122.30466,2022,Aug,El Cerrito,California
220810325,8/10/2022,415 - disturbance,37.91419686,-122.3027123,2022,Aug,El Cerrito,California
220810330,8/10/2022,415 - disturbance,37.90554783,-122.3040843,2022,Aug,El Cerrito,California
220811182,8/11/2022,415 - disturbance,37.91198509,-122.3074142,2022,Aug,El Cerrito,California
220812107,8/12/2022,415 - disturbance,37.91096467,-122.304504,2022,Aug,El Cerrito,California
220812150,8/12/2022,415 - disturbance,37.91496498,-122.2944345,2022,Aug,El Cerrito,California
220812158,8/12/2022,415 - disturbance,37.91936598,-122.2988071,2022,Aug,El Cerrito,California
220813173,8/13/2022,415 - disturbance,37.90403401,-122.304271,2022,Aug,El Cerrito,California
220816219,8/16/2022,415 - disturbance,37.90109984,-122.299993,2022,Aug,El Cerrito,California
220816266,8/16/2022,415 - disturbance,37.90121816,-122.2996421,2022,Aug,El Cerrito,California
220819063,8/19/2022,415 - disturbance,37.91827089,-122.3078985,2022,Aug,El Cerrito,California
220819194,8/19/2022,415 - disturbance,37.899027,-122.301918,2022,Aug,El Cerrito,California
220820256,8/20/2022,415 - disturbance,37.90891019,-122.3065492,2022,Aug,El Cerrito,California
220821248,8/21/2022,415 - disturbance,37.92454,-122.3146182,2022,Aug,El Cerrito,California
220824275,8/24/2022,415 - disturbance,37.90544402,-122.302539,2022,Aug,El Cerrito,California
220825082,8/25/2022,415 - disturbance,37.90544402,-122.302539,2022,Aug,El Cerrito,California
220825367,8/25/2022,415 - disturbance,37.91469189,-122.3086244,2022,Aug,El Cerrito,California
220826014,8/26/2022,415 - disturbance,37.92162578,-122.3152115,2022,Aug,El Cerrito,California
220827216,8/27/2022,415 - disturbance,37.91739586,-122.2885232,2022,Aug,El Cerrito,California
220828196,8/28/2022,415 - disturbance,37.91953898,-122.316731,2022,Aug,El Cerrito,California
220828221,8/28/2022,415 - disturbance,37.90785445,-122.299315,2022,Aug,El Cerrito,California
220828222,8/28/2022,415 - disturbance,37.90213564,-122.3050605,2022,Aug,El Cerrito,California
220831200,8/31/2022,415 - disturbance,37.90425802,-122.304375,2022,Aug,El Cerrito,California
220831332,8/31/2022,415 - disturbance,37.9067426,-122.2973201,2022,Aug,El Cerrito,California
220901168,9/1/2022,415 - disturbance,37.92849169,-122.3191353,2022,Sep,El Cerrito,California
220903253,9/3/2022,415 - disturbance,37.90145775,-122.3045813,2022,Sep,El Cerrito,California
220904091,9/4/2022,415 - disturbance,37.92649932,-122.3164975,2022,Sep,El Cerrito,California
220904165,9/4/2022,415 - disturbance,37.899027,-122.301918,2022,Sep,El Cerrito,California
220904221,9/4/2022,415 - disturbance,37.92105699,-122.315828,2022,Sep,El Cerrito,California
220905029,9/5/2022,415 - disturbance,37.91344343,-122.2918828,2022,Sep,El Cerrito,California
220905257,9/5/2022,415 - disturbance,37.90195099,-122.30466,2022,Sep,El Cerrito,California
220907148,9/7/2022,415 - disturbance,37.91651999,-122.3121165,2022,Sep,El Cerrito,California
220907223,9/7/2022,415 - disturbance,37.9025012,-122.3080679,2022,Sep,El Cerrito,California
220908179,9/8/2022,415 - disturbance,37.92387901,-122.31861,2022,Sep,El Cerrito,California
220909140,9/9/2022,415 - disturbance,37.90638698,-122.304238,2022,Sep,El Cerrito,California
220909258,9/9/2022,415 - disturbance,37.9067426,-122.2973201,2022,Sep,El Cerrito,California
220909344,9/9/2022,415 - disturbance,37.925122,-122.31903,2022,Sep,El Cerrito,California
220909351,9/9/2022,415 - disturbance,37.91680326,-122.2977094,2022,Sep,El Cerrito,California
220909356,9/9/2022,415 - disturbance,37.91611799,-122.310748,2022,Sep,El Cerrito,California
220910279,9/10/2022,415 - disturbance,37.91752381,-122.313396,2022,Sep,El Cerrito,California
220911102,9/11/2022,415 - disturbance,37.90084896,-122.2910036,2022,Sep,El Cerrito,California
220911139,9/11/2022,415 - disturbance,37.91574701,-122.310829,2022,Sep,El Cerrito,California
220913259,9/13/2022,415 - disturbance,37.93349515,-122.3158541,2022,Sep,El Cerrito,California
220915051,9/15/2022,415 - disturbance,37.92535699,-122.294223,2022,Sep,El Cerrito,California
220915257,9/15/2022,415 - disturbance,37.90144799,-122.300011,2022,Sep,El Cerrito,California
220916016,9/16/2022,415 - disturbance,37.89908731,-122.298937,2022,Sep,El Cerrito,California
220916159,9/16/2022,415 - disturbance,37.89949467,-122.3017063,2022,Sep,El Cerrito,California
220916272,9/16/2022,415 - disturbance,37.9227459,-122.3156135,2022,Sep,El Cerrito,California
220916286,9/16/2022,415 - disturbance,37.92350304,-122.3151026,2022,Sep,El Cerrito,California
220916291,9/16/2022,415 - disturbance,37.89930599,-122.300025,2022,Sep,El Cerrito,California
220919022,9/19/2022,415 - disturbance,37.92720528,-122.3191937,2022,Sep,El Cerrito,California
220919119,9/19/2022,415 - disturbance,37.90114599,-122.30084,2022,Sep,El Cerrito,California
220919128,9/19/2022,415 - disturbance,37.90497953,-122.3023728,2022,Sep,El Cerrito,California
220919235,9/19/2022,415 - disturbance,37.90165368,-122.301827,2022,Sep,El Cerrito,California
220919290,9/19/2022,415 - disturbance,37.90589702,-122.296203,2022,Sep,El Cerrito,California
220920021,9/20/2022,415 - disturbance,37.92002878,-122.2946205,2022,Sep,El Cerrito,California
220920155,9/20/2022,415 - disturbance,37.92776938,-122.3198407,2022,Sep,El Cerrito,California
220923184,9/23/2022,415 - disturbance,37.91792077,-122.3103259,2022,Sep,El Cerrito,California
220923252,9/23/2022,415 - disturbance,37.8986833,-122.3025719,2022,Sep,El Cerrito,California
220925040,9/25/2022,415 - disturbance,37.90262836,-122.3056161,2022,Sep,El Cerrito,California
220925198,9/25/2022,415 - disturbance,37.89949467,-122.3017063,2022,Sep,El Cerrito,California
220927292,9/27/2022,415 - disturbance,37.9227459,-122.3156135,2022,Sep,El Cerrito,California
220928138,9/28/2022,415 - disturbance,37.90425802,-122.304375,2022,Sep,El Cerrito,California
220929084,9/29/2022,415 - disturbance,37.91792077,-122.3103259,2022,Sep,El Cerrito,California
